Machine_ID,Temperature,Run_Time,Downtime_Flag
2366,136.01,460.24,1
2367,73.93,308.45,0
2368,50.0,405.58,1
2369,56.5,198.1,1
2370,127.07,241.2,0
2371,85.32,435.74,0
2372,73.55,213.28,0
2373,94.8,271.98,0
2374,105.05,19.9,0
2375,123.52,87.71,0
2376,133.45,324.43,0
2377,79.21,361.32,0
2378,50.22,295.47,1
2379,77.6,80.22,0
2380,97.81,228.25,0
2381,61.09,184.0,1
2382,61.29,252.87,0
2383,100.31,436.46,1
2384,88.54,390.17,0
2385,90.98,51.15,0
2386,67.25,446.25,0
2387,83.09,241.17,0
2388,62.27,374.49,0
2389,116.71,78.62,0
2390,121.06,338.65,0
2391,50.0,125.8,0
2392,62.11,224.81,0
2393,50.0,18.26,0
2394,70.5,84.29,1
2395,87.5,55.12,0
2396,50.0,127.47,1
2397,62.34,59.01,0
2398,59.88,349.04,0
2399,96.22,24.23,1
2400,92.08,312.69,0
2401,68.35,78.95,1
2402,95.3,473.13,0
2403,73.6,467.22,1
2404,81.85,120.5,1
2405,140.2,311.07,0
2406,130.21,23.72,0
2407,51.01,466.58,1
2408,114.89,266.26,0
2409,114.34,31.18,1
2410,55.55,177.82,0
2411,114.56,47.66,0
2412,136.14,202.54,0
2413,56.32,338.26,0
2414,62.47,240.25,1
2415,120.53,198.02,0
2416,98.14,68.39,1
2417,106.54,130.02,0
2418,100.22,59.07,0
2419,101.72,405.67,1
2420,50.21,76.27,0
2421,121.42,301.73,1
2422,125.09,177.94,1
2423,83.12,120.73,0
2424,88.7,323.34,0
2425,50.0,233.93,1
2426,105.43,206.07,1
2427,107.16,300.5,0
2428,88.13,250.72,0
2429,123.73,158.71,0
2430,79.98,283.94,0
2431,106.94,338.05,0
2432,59.41,23.08,0
2433,89.29,238.28,0
2434,84.77,38.26,1
2435,96.76,101.34,1
2436,78.91,284.65,1
2437,86.06,434.43,0
2438,114.78,442.57,1
2439,76.9,44.27,0
2440,50.0,215.36,0
2441,142.49,295.67,0
2442,131.44,82.06,0
2443,51.23,385.06,0
2444,110.69,374.68,0
2445,74.91,452.64,0
2446,97.9,14.16,1
2447,98.83,116.18,0
2448,82.97,415.32,1
2449,66.49,338.58,0
2450,69.28,448.25,0
2451,62.51,38.02,0
2452,65.05,302.51,0
2453,87.98,288.83,0
2454,68.53,27.48,0
2455,110.46,261.63,0
2456,134.62,308.66,0
2457,72.6,103.73,0
2458,97.18,143.93,0
2459,104.99,323.77,0
2460,104.16,239.47,0
2461,92.28,430.43,0
2462,112.28,177.77,1
2463,104.47,140.66,1
2464,52.87,492.58,1
2465,116.07,456.46,1
2466,116.62,24.21,1
2467,67.1,387.66,0
2468,91.14,64.06,0
2469,110.5,23.47,0
2470,83.72,144.11,0
2471,122.19,141.98,1
2472,150.0,411.47,1
2473,66.42,358.23,0
2474,50.0,490.99,1
2475,99.11,358.64,0
2476,111.65,214.95,1
2477,83.07,352.47,0
2478,133.6,499.73,1
2479,50.0,357.97,0
2480,110.79,383.22,0
2481,71.82,469.8,0
2482,141.58,65.69,0
2483,149.78,355.34,0
2484,67.0,426.89,0
2485,73.51,477.65,0
2486,115.79,113.37,0
2487,78.39,256.93,1
2488,88.64,343.47,0
2489,90.76,131.26,0
2490,50.0,304.23,0
2491,89.58,136.21,0
2492,69.31,173.39,0
2493,75.21,226.34,0
2494,133.31,269.3,0
2495,52.3,230.19,0
2496,114.4,251.67,0
2497,81.63,156.31,0
2498,81.61,87.89,1
2499,113.71,33.2,0
2500,100.2,106.03,1
2501,107.12,295.15,0
2502,119.05,395.2,1
2503,80.06,92.93,1
2504,71.63,63.19,0
2505,57.45,377.15,0
2506,65.24,159.53,0
2507,150.0,476.23,1
2508,127.34,360.02,0
2509,50.0,170.11,0
2510,50.33,151.88,0
2511,104.46,266.61,0
2512,106.42,48.78,0
2513,106.47,67.66,0
2514,82.35,96.17,0
2515,86.24,389.61,0
2516,99.84,261.79,0
2517,92.58,15.18,0
2518,50.0,340.02,0
2519,83.11,217.61,0
2520,64.46,260.32,0
2521,95.26,114.92,1
2522,150.0,280.37,1
2523,101.02,489.79,1
2524,80.59,45.99,0
2525,117.65,149.12,0
2526,104.48,129.07,0
2527,102.6,131.79,0
2528,108.21,195.57,0
2529,150.0,410.87,1
2530,56.07,457.3,1
2531,104.21,109.09,1
2532,62.21,276.05,0
2533,106.67,322.08,0
2534,62.44,265.7,0
2535,77.48,222.7,1
2536,81.15,104.07,0
2537,119.27,249.23,0
2538,117.55,206.6,0
2539,52.63,399.83,1
2540,91.65,384.17,0
2541,68.71,75.66,0
2542,52.24,53.37,0
2543,83.49,455.0,1
2544,80.75,272.4,1
2545,150.0,430.32,1
2546,102.99,38.49,0
2547,50.0,267.99,0
2548,73.06,274.32,0
2549,120.64,431.74,1
2550,150.0,57.83,0
2551,50.0,127.82,0
2552,50.0,209.2,1
2553,146.13,434.26,1
2554,101.69,470.05,1
2555,63.95,496.44,0
2556,106.04,480.0,1
2557,50.0,12.91,0
2558,90.1,33.38,0
2559,99.83,82.33,0
2560,117.73,180.94,0
2561,59.58,416.66,0
2562,92.57,447.4,0
2563,62.24,101.55,1
2564,97.66,313.64,0
2565,63.14,459.51,0
2566,77.76,237.23,0
2567,60.13,60.74,0
2568,109.53,234.33,0
2569,115.75,194.14,0
2570,82.96,293.05,0
2571,91.15,224.94,0
2572,50.0,18.5,0
2573,81.01,497.06,0
2574,88.49,276.33,0
2575,150.0,242.08,0
2576,56.64,477.76,0
2577,133.93,86.37,0
2578,119.91,102.73,1
2579,98.42,405.93,1
2580,142.76,137.81,1
2581,101.16,401.62,1
2582,101.67,143.05,1
2583,88.41,26.26,0
2584,126.71,263.34,0
2585,122.89,106.38,0
2586,71.23,381.34,0
2587,50.42,324.19,0
2588,83.91,462.57,0
2589,66.0,393.66,0
2590,88.09,98.58,0
2591,127.12,402.08,1
2592,76.28,324.45,1
2593,88.72,337.79,0
2594,91.74,417.81,0
2595,115.45,291.17,0
2596,50.0,238.34,1
2597,71.8,321.95,1
2598,96.34,156.0,0
2599,126.0,99.47,0
2600,75.24,312.13,0
2601,50.0,124.59,0
2602,108.59,49.16,0
2603,70.94,10.27,0
2604,54.31,308.08,0
2605,71.27,187.45,0
2606,84.46,378.63,0
2607,71.86,193.84,0
2608,50.0,248.14,1
2609,116.91,209.47,0
2610,128.25,328.78,0
2611,109.55,184.51,0
2612,55.87,482.25,0
2613,83.96,468.71,0
2614,89.8,425.53,0
2615,107.96,460.95,1
2616,110.05,230.08,0
2617,67.97,272.85,0
2618,92.46,373.63,0
2619,103.72,351.11,0
2620,133.67,446.43,1
2621,111.14,361.0,0
2622,113.67,498.96,1
2623,92.51,180.77,0
2624,132.31,418.17,1
2625,102.29,351.84,0
2626,64.17,348.78,0
2627,132.1,169.66,0
2628,110.94,394.94,0
2629,76.71,451.18,0
2630,75.62,117.09,0
2631,98.9,316.49,0
2632,103.9,202.15,0
2633,95.92,494.88,0
2634,99.34,244.63,0
2635,141.0,121.88,0
2636,122.15,197.11,0
2637,95.72,330.38,0
2638,118.24,47.28,0
2639,59.02,305.76,0
2640,101.94,466.3,1
2641,144.28,426.68,1
2642,83.46,43.16,0
2643,64.57,496.76,1
2644,70.44,352.38,0
2645,57.31,89.52,0
2646,66.46,16.08,1
2647,78.88,93.93,0
2648,50.0,420.71,0
2649,90.47,20.6,1
2650,117.07,124.24,0
2651,62.77,381.08,0
2652,135.58,297.19,1
2653,105.32,393.54,0
2654,120.92,375.61,0
2655,70.26,34.79,0
2656,115.64,447.33,1
2657,57.24,121.25,0
2658,116.71,281.16,1
2659,95.16,325.7,0
2660,106.6,92.63,1
2661,54.73,488.35,0
2662,63.15,249.2,0
2663,107.92,38.24,0
2664,61.55,469.26,0
2665,103.9,297.27,0
2666,50.0,352.6,0
2667,115.45,267.34,0
2668,53.02,419.02,0
2669,106.57,26.24,0
2670,108.77,141.51,0
2671,69.1,240.13,0
2672,107.46,47.54,0
2673,97.81,355.89,1
2674,73.83,202.9,0
2675,59.74,143.61,0
2676,50.0,11.66,0
2677,100.49,362.72,0
2678,50.0,418.57,1
2679,92.86,203.57,1
2680,82.1,286.47,0
2681,110.37,121.57,0
2682,80.94,314.88,0
2683,80.12,15.95,0
2684,111.96,249.44,1
2685,100.05,325.66,0
2686,99.48,459.91,0
2687,104.08,196.85,0
2688,50.0,384.94,1
2689,112.7,302.87,1
2690,108.37,464.24,1
2691,59.5,205.21,0
2692,82.68,166.36,0
2693,88.82,444.7,1
2694,85.97,34.13,1
2695,100.02,76.83,0
2696,132.94,50.38,0
2697,122.45,423.12,1
2698,50.63,15.2,0
2699,108.66,432.21,1
2700,129.87,231.12,0
2701,101.6,11.97,0
2702,122.73,206.81,0
2703,150.0,101.53,0
2704,120.71,315.96,0
2705,97.48,342.89,0
2706,121.35,248.89,0
2707,94.35,29.85,0
2708,90.72,331.5,0
2709,79.46,422.6,0
2710,136.9,362.96,1
2711,65.45,416.68,0
2712,135.97,108.25,0
2713,105.0,445.56,1
2714,50.0,167.87,0
2715,101.03,16.57,0
2716,50.0,423.26,0
2717,108.77,471.49,1
2718,116.56,331.22,1
2719,72.23,123.4,0
2720,93.71,133.35,0
2721,148.62,238.63,1
2722,74.83,449.94,0
2723,58.23,83.3,0
2724,134.45,414.73,1
2725,148.88,152.74,0
2726,90.11,406.21,0
2727,120.34,460.93,1
2728,130.24,219.47,0
2729,67.73,188.87,0
2730,75.44,403.09,0
2731,126.93,269.45,0
2732,140.55,345.38,0
2733,106.89,315.19,0
2734,63.61,84.92,0
2735,149.61,423.95,1
2736,74.07,105.93,0
2737,79.95,466.82,0
2738,100.27,132.78,0
2739,136.62,369.6,0
2740,115.62,149.48,0
2741,102.45,165.71,0
2742,103.9,161.9,0
2743,91.31,376.47,0
2744,106.74,282.84,0
2745,50.0,442.65,1
2746,81.1,160.61,0
2747,97.24,349.08,0
2748,55.47,378.94,1
2749,101.59,84.23,0
2750,83.87,206.29,0
2751,142.66,246.58,0
2752,137.19,184.29,0
2753,76.03,167.84,0
2754,85.47,346.35,0
2755,87.78,115.77,0
2756,76.45,357.6,0
2757,95.85,468.17,1
2758,67.25,286.95,0
2759,56.08,309.6,0
2760,108.68,43.78,0
2761,108.89,433.59,1
2762,65.87,149.87,0
2763,116.86,311.38,0
2764,71.05,489.76,1
2765,97.59,301.8,0
2766,114.61,365.11,0
2767,88.99,228.21,1
2768,103.64,39.58,1
2769,74.51,400.82,0
2770,84.11,27.15,0
2771,83.82,353.32,0
2772,67.6,21.23,0
2773,84.7,432.53,0
2774,50.0,87.24,0
2775,75.27,261.99,0
2776,81.45,302.6,0
2777,82.31,234.2,0
2778,82.76,176.97,0
2779,88.15,239.23,0
2780,104.38,162.59,0
2781,116.24,224.68,0
2782,70.51,185.87,0
2783,53.9,287.44,0
2784,58.74,126.58,0
2785,75.38,494.44,1
2786,79.44,255.43,0
2787,66.9,105.14,0
2788,51.12,243.76,0
2789,76.32,434.54,0
2790,95.44,20.69,0
2791,107.85,342.98,1
2792,73.28,278.5,0
2793,77.61,93.08,0
2794,62.2,410.56,0
2795,89.06,190.75,1
2796,64.55,153.96,0
2797,107.19,415.78,1
2798,50.0,322.88,1
2799,79.21,450.15,0
2800,99.03,318.64,0
2801,95.52,373.0,0
2802,150.0,419.86,1
2803,100.49,36.82,0
2804,59.88,390.26,0
2805,87.14,310.72,0
2806,50.0,44.06,0
2807,87.58,259.2,0
2808,65.01,50.4,0
2809,117.46,370.61,0
2810,73.51,277.79,0
2811,86.5,477.25,0
2812,70.93,99.74,0
2813,142.17,306.96,1
2814,80.36,113.68,0
2815,144.98,310.89,0
2816,114.42,364.1,0
2817,104.46,363.93,0
2818,101.06,409.39,1
2819,101.81,428.24,1
2820,50.0,47.86,0
2821,81.63,178.2,0
2822,115.35,346.69,1
2823,88.53,254.31,0
2824,50.0,103.43,1
2825,88.43,280.83,1
2826,141.12,209.64,0
2827,127.41,201.12,0
2828,88.14,406.78,0
2829,118.54,209.72,0
2830,79.0,22.96,0
2831,50.0,38.45,0
2832,62.27,429.56,0
2833,136.89,480.69,1
2834,81.78,347.32,0
2835,82.7,188.54,0
2836,81.0,469.91,0
2837,147.12,334.77,0
2838,138.78,423.72,1
2839,150.0,385.27,0
2840,85.23,195.78,0
2841,98.87,244.56,0
2842,50.0,101.2,0
2843,134.31,153.09,1
2844,54.97,391.28,0
2845,96.5,448.05,0
2846,57.08,364.99,0
2847,72.33,237.94,0
2848,64.88,52.39,0
2849,71.76,37.9,1
2850,73.83,193.42,0
2851,73.55,237.27,0
2852,115.0,308.47,0
2853,56.85,13.18,0
2854,96.62,494.96,0
2855,126.54,188.33,0
2856,74.6,425.57,0
2857,68.46,272.13,0
2858,83.08,73.92,0
2859,125.39,400.81,1
2860,95.82,357.82,0
2861,74.06,268.44,0
2862,104.52,262.13,0
2863,56.93,52.87,0
2864,110.44,331.37,0
2865,102.26,456.51,1
2866,80.77,55.69,1
2867,64.84,139.12,0
2868,63.4,452.13,0
2869,106.04,149.33,0
2870,126.87,330.43,0
2871,70.88,272.06,0
2872,103.75,302.2,1
2873,50.0,213.74,0
2874,72.46,157.0,0
2875,89.07,33.78,0
2876,62.71,374.7,1
2877,61.9,375.59,1
2878,69.97,338.66,0
2879,98.77,325.38,1
2880,84.38,129.42,0
2881,50.0,20.95,1
2882,50.0,406.27,0
2883,71.79,250.66,0
2884,103.73,160.35,0
2885,50.0,59.95,0
2886,75.01,40.73,0
2887,74.21,180.94,1
2888,131.65,404.32,1
2889,78.45,460.17,1
2890,101.49,449.41,1
2891,94.24,460.8,1
2892,50.0,454.79,0
2893,113.05,268.34,1
2894,96.46,117.51,0
2895,105.25,401.04,1
2896,150.0,114.72,0
2897,50.0,140.93,0
2898,141.74,124.29,0
2899,81.38,262.34,0
2900,98.62,167.7,0
2901,88.63,85.54,0
2902,77.27,232.05,0
2903,72.91,438.21,0
2904,99.89,289.57,0
2905,50.0,440.38,0
2906,112.52,105.98,0
2907,77.51,91.82,0
2908,56.1,292.03,0
2909,76.5,237.03,0
2910,127.71,333.48,0
2911,73.94,399.37,0
2912,100.75,378.14,0
2913,68.07,471.71,0
2914,112.74,205.15,0
2915,110.57,111.13,0
2916,145.46,279.95,0
2917,84.73,64.26,0
2918,110.06,151.54,0
2919,92.94,111.87,1
2920,128.88,204.32,1
2921,68.44,64.5,0
2922,112.35,25.6,0
2923,84.16,331.83,0
2924,88.07,309.02,0
2925,92.75,357.1,0
2926,97.57,333.59,0
2927,86.51,66.0,0
2928,96.44,152.63,0
2929,137.34,73.47,0
2930,119.56,423.06,1
2931,116.07,375.98,0
2932,76.33,108.75,0
2933,63.32,177.24,0
2934,118.66,483.64,1
2935,116.28,301.14,0
2936,134.18,402.57,1
2937,71.88,139.65,0
2938,83.11,112.93,0
2939,50.0,394.12,0
2940,78.23,346.08,0
2941,119.9,343.68,1
2942,76.01,280.79,0
2943,109.21,286.15,0
2944,84.28,370.49,0
2945,99.72,142.3,0
2946,55.57,182.86,1
2947,92.56,437.1,1
2948,50.0,161.34,0
2949,84.39,277.69,0
2950,50.0,354.29,0
2951,126.18,499.96,1
2952,113.32,223.29,0
2953,104.0,219.77,0
2954,135.63,422.87,1
2955,61.53,404.7,0
2956,142.42,368.23,0
2957,117.97,236.98,0
2958,82.9,168.73,0
2959,124.07,308.28,1
2960,56.81,439.35,0
2961,65.26,443.05,0
2962,71.74,63.16,0
2963,74.13,219.89,0
2964,58.3,237.71,0
2965,126.69,489.03,1
2966,82.23,342.22,0
2967,100.58,209.55,0
2968,72.89,22.77,0
2969,50.0,287.04,0
2970,98.1,57.08,0
2971,50.0,418.88,0
2972,87.94,378.73,1
2973,50.0,235.65,0
2974,149.62,220.31,0
2975,117.34,449.7,1
2976,93.17,151.34,0
2977,127.91,132.02,0
2978,64.61,470.21,0
2979,106.3,406.53,1
2980,95.99,412.11,0
2981,97.92,105.64,0
2982,128.17,80.22,1
2983,111.97,22.75,0
2984,98.66,126.15,0
2985,50.0,389.35,0
2986,61.2,127.62,0
2987,86.32,367.26,0
2988,92.8,133.44,0
2989,56.09,203.69,0
2990,150.0,491.75,1
2991,135.49,129.96,0
2992,108.06,194.42,0
2993,92.16,157.53,0
2994,83.63,63.72,0
2995,61.44,250.05,0
2996,92.32,195.56,1
2997,97.73,350.49,0
2998,52.75,410.62,1
2999,100.03,276.68,1
3000,85.34,25.78,1
3001,50.0,313.27,0
3002,64.19,37.14,0
3003,77.59,312.01,0
3004,146.63,345.66,1
3005,106.7,106.91,0
3006,50.0,411.48,0
3007,104.58,456.43,1
3008,50.0,408.41,0
3009,122.48,159.5,0
3010,75.87,297.46,0
3011,87.19,458.26,0
3012,129.77,167.13,0
3013,51.39,411.81,0
3014,50.0,14.64,0
3015,72.49,11.79,0
3016,121.15,382.26,0
3017,50.0,383.11,0
3018,50.0,396.6,0
3019,76.47,465.71,0
3020,106.55,67.77,0
3021,126.01,123.67,0
3022,76.11,452.83,1
3023,77.66,96.85,0
3024,124.62,344.29,0
3025,50.0,269.93,0
3026,78.34,50.76,0
3027,95.71,149.78,0
3028,103.48,264.98,0
3029,74.71,427.65,1
3030,91.03,356.69,0
3031,50.0,314.72,0
3032,70.25,253.06,1
3033,103.61,156.36,0
3034,60.53,68.43,0
3035,91.77,210.45,1
3036,103.41,23.97,0
3037,79.72,113.42,0
3038,95.11,221.92,0
3039,61.12,215.12,0
3040,83.8,31.7,1
3041,108.31,298.64,0
3042,94.71,279.35,0
3043,72.4,48.27,0
3044,96.73,472.15,1
3045,111.44,58.7,0
3046,50.0,428.87,0
3047,124.77,10.15,0
3048,79.91,442.32,0
3049,102.76,19.66,0
3050,125.92,381.33,1
3051,50.0,187.23,0
3052,68.72,371.73,0
3053,81.34,206.86,1
3054,66.49,44.74,0
3055,142.05,386.08,1
3056,64.3,44.91,1
3057,73.33,461.84,0
3058,96.13,34.98,0
3059,53.94,244.87,0
3060,78.13,364.29,0
3061,99.52,202.69,0
3062,80.01,116.44,0
3063,87.2,381.95,0
3064,74.12,394.3,0
3065,50.0,462.12,1
3066,99.65,194.32,0
3067,142.65,258.06,0
3068,90.55,187.93,1
3069,96.76,135.97,0
3070,110.78,378.01,0
3071,51.92,176.43,0
3072,141.08,219.79,0
3073,96.07,207.8,0
3074,138.96,359.2,0
3075,68.01,459.72,0
3076,144.54,336.71,0
3077,113.25,241.08,0
3078,106.59,391.81,0
3079,97.02,324.08,0
3080,82.54,39.7,0
3081,126.02,56.88,1
3082,94.21,28.58,1
3083,50.0,233.84,0
3084,56.48,414.67,0
3085,84.42,163.41,0
3086,99.3,198.24,0
3087,88.3,455.64,0
3088,126.57,420.08,1
3089,50.0,335.87,0
3090,94.31,140.73,1
3091,50.0,67.35,0
3092,112.79,17.87,0
3093,87.17,62.44,0
3094,102.59,153.37,0
3095,64.08,280.38,0
3096,128.38,41.36,0
3097,121.25,76.75,0
3098,107.51,98.73,0
3099,86.11,319.67,0
3100,107.4,311.74,1
3101,68.79,279.88,0
3102,115.67,132.75,0
3103,139.48,191.85,1
3104,122.12,57.38,0
3105,68.11,120.97,0
3106,100.84,449.88,1
3107,51.21,490.05,0
3108,107.17,327.35,0
3109,103.52,459.24,1
3110,50.0,324.94,1
3111,55.15,26.27,0
3112,81.51,498.41,0
3113,80.97,58.49,0
3114,53.72,344.49,0
3115,101.67,133.89,0
3116,97.54,202.07,0
3117,84.17,326.51,0
3118,67.33,223.88,0
3119,121.46,132.77,0
3120,139.66,173.88,0
3121,75.49,177.36,1
3122,71.63,480.07,0
3123,104.74,401.32,1
3124,79.26,234.69,0
3125,85.82,107.91,0
3126,112.19,407.4,1
3127,50.0,87.02,0
3128,129.55,113.13,0
3129,92.18,189.35,0
3130,77.66,441.37,1
3131,87.32,74.58,0
3132,88.87,69.89,0
3133,50.0,252.05,1
3134,134.85,145.44,0
3135,91.24,288.68,0
3136,103.29,231.3,0
3137,118.55,223.13,0
3138,59.37,64.87,0
3139,104.2,79.11,0
3140,81.97,412.33,1
3141,115.4,444.08,1
3142,50.0,124.99,0
3143,87.03,65.6,0
3144,71.92,36.17,0
3145,102.97,308.07,0
3146,104.1,360.52,0
3147,68.77,192.68,0
3148,68.63,343.04,0
3149,86.68,359.35,0
3150,63.1,468.32,0
3151,115.26,41.79,0
3152,78.92,104.22,0
3153,50.0,43.58,0
3154,78.76,435.32,1
3155,58.84,398.37,1
3156,50.0,291.57,0
3157,52.88,51.0,1
3158,93.28,143.92,0
3159,129.86,155.88,0
3160,99.4,284.76,1
3161,71.8,136.44,0
3162,103.68,45.75,1
3163,76.23,368.07,0
3164,69.16,156.55,0
3165,55.37,231.66,0
3166,50.0,72.56,1
3167,78.3,403.25,0
3168,94.74,287.11,1
3169,87.1,451.78,0
3170,77.52,252.78,0
3171,61.63,471.3,0
3172,108.25,447.02,1
3173,50.49,292.47,0
3174,113.28,467.61,1
3175,59.93,168.31,0
3176,67.43,189.16,0
3177,50.0,32.28,0
3178,74.96,298.71,1
3179,119.26,363.74,0
3180,105.47,389.02,0
3181,119.35,83.41,1
3182,105.66,227.64,1
3183,56.89,96.66,0
3184,80.08,334.44,0
3185,66.59,87.39,0
3186,129.92,453.04,1
3187,54.1,123.01,0
3188,116.81,152.79,0
3189,116.79,426.94,1
3190,144.89,234.65,0
3191,77.71,21.76,0
3192,111.37,252.35,0
3193,150.0,51.43,0
3194,71.47,492.82,0
3195,50.0,298.17,0
3196,50.0,135.7,0
3197,111.38,286.22,1
3198,50.0,47.66,0
3199,78.83,401.95,0
3200,103.12,463.41,1
3201,95.56,438.48,1
3202,102.76,177.46,1
3203,96.67,169.63,0
3204,128.37,27.19,0
3205,61.43,329.19,0
3206,69.69,272.1,0
3207,66.82,235.08,0
3208,114.91,454.74,1
3209,117.01,92.26,0
3210,103.54,14.74,1
3211,125.5,45.93,1
3212,54.66,119.45,0
3213,140.02,26.31,0
3214,135.7,256.39,0
3215,112.07,163.9,0
3216,143.45,98.44,1
3217,50.0,377.54,0
3218,74.27,110.18,0
3219,67.94,346.93,0
3220,111.64,181.14,0
3221,58.5,260.8,0
3222,112.72,467.59,1
3223,131.12,28.3,0
3224,110.86,255.13,0
3225,98.51,428.67,1
3226,60.36,298.11,1
3227,64.59,145.67,1
3228,127.49,204.86,0
3229,113.38,343.33,0
3230,88.83,446.5,0
3231,77.46,30.12,0
3232,50.0,45.05,0
3233,57.87,169.28,0
3234,147.34,124.06,1
3235,51.59,139.82,0
3236,95.68,118.42,0
3237,120.22,105.95,0
3238,52.35,74.01,0
3239,95.54,467.64,1
3240,118.14,80.65,0
3241,90.37,110.16,0
3242,150.0,130.67,0
3243,50.0,467.18,0
3244,121.76,380.3,0
3245,84.82,396.95,1
3246,113.16,61.33,1
3247,103.24,419.79,1
3248,68.01,210.01,0
3249,96.87,138.78,1
3250,50.0,292.12,0
3251,108.1,412.87,1
3252,98.94,391.54,0
3253,109.16,446.1,1
3254,121.74,464.78,1
3255,101.03,126.68,0
3256,94.44,217.69,0
3257,63.57,17.17,1
3258,68.63,440.87,0
3259,125.6,85.74,0
3260,133.09,432.12,1
3261,82.86,171.4,0
3262,91.38,190.39,0
3263,62.86,29.17,1
3264,125.18,170.17,0
3265,109.96,445.3,1
3266,148.24,22.52,0
3267,63.65,209.1,0
3268,78.66,25.39,0
3269,96.94,191.75,0
3270,109.39,94.59,1
3271,83.53,133.59,0
3272,63.81,440.02,0
3273,116.44,223.66,0
3274,111.63,144.16,0
3275,62.51,298.78,1
3276,130.66,79.63,0
3277,125.11,137.1,0
3278,94.03,277.66,0
3279,92.39,126.39,0
3280,106.62,342.77,0
3281,64.15,250.83,1
3282,90.9,388.27,0
3283,50.0,474.64,0
3284,116.29,66.74,0
3285,50.0,173.99,0
3286,135.1,166.58,0
3287,80.1,84.08,0
3288,83.65,407.05,1
3289,71.17,382.34,0
3290,81.36,247.37,0
3291,132.56,273.51,0
3292,50.0,39.18,0
3293,128.31,282.2,0
3294,100.14,397.76,1
3295,53.79,291.18,0
3296,57.74,140.0,0
3297,140.29,337.1,0
3298,61.63,187.13,0
3299,55.4,276.99,0
3300,124.12,248.91,1
3301,100.16,196.78,0
3302,61.86,362.25,0
3303,96.5,443.1,0
3304,59.23,12.55,1
3305,123.02,467.47,1
3306,121.84,260.64,1
3307,105.96,353.36,1
3308,100.85,429.26,1
3309,142.84,238.88,0
3310,89.99,419.14,0
3311,54.54,97.03,0
3312,103.48,87.99,0
3313,150.0,332.16,0
3314,59.56,436.37,0
3315,79.16,447.29,1
3316,102.49,325.43,1
3317,88.38,267.49,0
3318,60.53,172.38,0
3319,123.66,490.2,1
3320,150.0,166.65,0
3321,95.88,374.65,1
3322,62.88,270.67,0
3323,50.0,308.17,1
3324,97.74,202.81,1
3325,123.12,482.76,1
3326,104.26,290.12,0
3327,89.93,469.52,0
3328,72.32,13.72,0
3329,57.24,290.61,0
3330,115.04,361.42,0
3331,117.41,375.09,0
3332,50.0,453.44,0
3333,137.7,12.16,0
3334,107.22,10.16,1
3335,131.99,241.41,0
3336,50.0,24.35,0
3337,50.0,487.52,1
3338,85.53,118.81,0
3339,105.08,241.61,1
3340,143.89,39.96,0
3341,111.18,265.8,0
3342,82.72,196.18,0
3343,59.21,31.88,1
3344,126.9,174.21,0
3345,61.06,201.8,0
3346,138.85,495.06,1
3347,81.47,111.86,1
3348,137.72,276.94,0
3349,110.37,493.78,1
3350,85.89,398.09,0
3351,74.42,496.75,0
3352,79.77,484.47,1
3353,102.85,249.87,0
3354,92.31,351.22,1
3355,72.19,64.12,0
3356,85.03,226.16,0
3357,92.36,406.42,0
3358,50.0,257.61,1
3359,103.75,354.32,0
3360,60.61,375.42,0
3361,55.4,134.2,0
3362,50.0,439.09,0
3363,50.0,235.31,0
3364,50.0,112.99,0
3365,68.73,434.05,1
3366,148.6,214.73,0
3367,74.22,377.65,0
3368,95.33,278.54,0
3369,102.01,197.12,0
3370,93.93,406.84,0
3371,87.68,296.39,0
3372,54.14,201.38,0
3373,133.53,63.7,0
3374,144.22,448.77,1
3375,50.0,27.38,1
3376,59.28,432.96,0
3377,81.61,186.38,0
3378,61.06,323.28,0
3379,105.18,461.88,1
3380,68.15,84.34,0
3381,150.0,287.81,0
3382,125.72,384.57,0
3383,96.38,381.22,1
3384,120.81,267.56,0
3385,123.18,316.12,1
3386,73.08,381.19,0
3387,65.51,422.1,1
3388,92.34,383.29,0
3389,115.85,183.46,0
3390,94.17,498.4,0
3391,50.0,222.91,0
3392,65.92,21.99,0
3393,87.78,187.68,0
3394,87.73,72.61,0
3395,149.18,69.51,0
3396,50.0,147.95,0
3397,105.17,36.15,0
3398,134.67,347.37,0
3399,150.0,46.25,0
3400,77.87,109.61,0
3401,104.74,55.52,0
3402,107.09,40.95,0
3403,95.86,141.2,0
3404,87.03,290.23,0
3405,103.08,482.7,1
3406,50.0,439.02,0
3407,110.46,439.21,1
3408,93.79,96.27,0
3409,83.33,139.8,0
3410,150.0,47.43,1
3411,69.75,391.45,0
3412,77.91,44.21,0
3413,149.75,282.78,0
3414,65.04,131.46,0
3415,73.5,129.29,0
3416,85.59,495.46,0
3417,115.22,380.82,0
3418,96.23,420.1,0
3419,51.22,290.27,0
3420,74.03,436.8,1
3421,71.78,326.29,0
3422,87.68,473.63,0
3423,102.78,147.86,0
3424,102.55,301.71,0
3425,50.0,348.16,0
3426,121.92,202.54,1
3427,97.58,441.06,0
3428,131.54,490.1,1
3429,103.33,251.95,0
3430,123.04,201.41,0
3431,104.0,241.25,0
3432,130.39,427.84,1
3433,105.67,326.28,0
3434,87.06,31.94,0
3435,150.0,275.66,0
3436,116.67,18.48,0
3437,107.21,391.48,0
3438,51.71,170.87,1
3439,51.35,241.28,0
